product_id,quantity,wholesale_cost,sale_price,supplier_id
GYPWL7H7Q7GA,4403,407.45,681.66,CSSBDRWU
HANNP6F3BCON,3610,386.16,502.39,PSVGQMQG
T3ENW0RAIOC4,4969,387.48,736.21,GWLQWWGF
VASIROBCVVFF,6518,387.48,669.95,UGJRJPUM
GRO1AN802NZ8,6593,426.46,611.54,LGMCZVRT
5BLLCEL81POE,2624,123.34,229.91,BEOAQCUU
2GAG8E0OK1CC,3898,330.08,552.22,UGJRJPUM
81T7PJQPXWCM,3959,418.27,573.03,DENVDEQY
5IBE9XO3OEUU,2780,135.08,152.1,AOQAITFZ
H5VXY01NMAVR,4013,327.62,590.7,XFYKVPCZ
RCVKSQ0L8J39,6201,374.4,427.19,PSMQGMBF
4E7CC97EXATC,6641,338.76,402.79,PXDXMORG
1MRYSYCQ6YJQ,395,11.76,15.38,WAUYQMGJ
MG1AOUIFESY3,671,37.21,42.12,RBMYXJCV
VZWYSL8D7ELP,2096,122.52,204.36,QYHTPPOO
0KKS26QFU6CY,3781,444.43,631.09,XTLSDMUL
KUOEUX14LJEK,4952,337.51,404.67,TAMDJCZK
HOVOEBJICJDI,3663,345.02,624.14,UXNVMXTP
RQ1SQBHUYJWE,5967,443.03,679.16,DENVDEQY
4NB849ASQ9GX,1948,123.34,156.89,LYBAARTG
HP9X7L8PJKDW,781,43.43,57.89,WLCEIYVC
TTRV8DESGZXS,6614,331.31,453.89,OFTXWWYN
2US2I4DRU73M,5233,469.81,857.87,MSQAOKOB
22IFUC5O4TUZ,2414,144.6,218.64,FOLJGBPO
674NBTC9QRY7,3342,419.63,627.35,BEOAQCUU
FBOOQZIERH4Y,4433,443.03,757.14,WAUYQMGJ
7ZHWP2AB0EV0,1521,128.32,174.9,BWZUXDTR
S358CBZQFBKK,3006,380.92,669.28,GATJXFAG
WLBDFWYV7WJQ,6536,434.71,794.22,UXNVMXTP
AB1BHGEDB4LR,3538,365.35,424.54,MGJSEDFG
UVAUN0F1DTIU,300,12.72,22.08,WAUYQMGJ
V398ONU7XE3D,4730,379.61,488.18,TAMDJCZK
E3GMR5FVJZJZ,1100,141.98,179.46,SXJLPXWP
SI2UJ6WEQE6I,2140,112.05,126.28,KGXRQYXG
0PR5B8NY5XLK,4766,445.82,651.79,GGJOIYRG
M40ND538ZD6I,86,4.01,4.9,AOQAITFZ
C8TXL6M5AX83,5812,414.2,727.75,GATJXFAG
UQHCEG4D6Z3N,7077,383.54,629.39,CHKWUTQZ
FEEXOG234D7H,5408,408.79,522.02,ONGELTQN
VH3WYWK4NN5V,413,33.28,59.97,NQBZXFHM
GAQGAJI2C707,5636,379.61,485.52,HJGCFVMV
2ZTSASQ4GEYR,2252,109.69,186.91,WILQBIGJ
6IN5TF3IM1WV,2512,128.32,216.99,CHNSREHB
HVDBLGELK3AX,4664,390.12,658.91,UNTJETMO
ILBO3Z2OTH1D,4874,411.49,658.38,KAAOTZPV
W14GJZJC4XAG,1789,98.2,156.43,KTVZJWHJ
LWHRFBSOXKIH,1797,154.39,190.98,CHNSREHB
UQ1TE3Z9P340,1154,111.27,180.93,QQDWNFSO
5JJTV8XMSQRD,3800,455.63,623.76,MVBNIMZA
SQ6CD9OJXRYY,5944,440.25,585.97,OFTXWWYN
8NSEARJ4DODB,6080,436.09,653.7,IHQDKKBV
44G4UI51PF4E,88,3.06,5.69,USRMLEYN
LGMRLZB3GLSG,4164,423.72,747.87,CHKWUTQZ
XPLUZG1Y3SNN,2545,107.35,136.33,UNTJETMO
CMJJP7GQ1ZUJ,2502,90.11,152.83,RGQCTLCT
LOK2HXE4VH5D,6685,430.58,727.25,ARQXEVYF
2H1TX5E6UCM0,3700,386.16,469.96,LYBAARTG
QJW985VI04DY,6086,384.85,653.48,TCOWXXCU
G63VS4ZSAO2C,6656,403.42,497.42,OASMAYFO
5S7X3PB4WKBQ,3853,411.49,592.55,PRDUSSZE
NRMXPYSJBNRO,2577,116.84,182.74,QQDWNFSO
T0GS44O0XZHU,513,33.76,60.16,IHQDKKBV
O8SAFI4OHX6B,3661,420.99,650.01,UXXZPJFF
CM8MBP6PX902,6882,433.33,592.36,WTTXQKPY
SE3AAHHPAFK0,831,28.63,44.95,SERWAZMX
84GWO225KEXU,4821,398.08,689.87,MVBNIMZA
R2NUBQJU0ELB,1671,122.52,231.69,WAUYQMGJ
K42EX4P8PUVZ,1861,131.68,152.75,NQBZXFHM
RZZV7OKQIVTE,2959,128.32,179.01,OODWWNVF
80198GKTF6GD,147,5.52,6.43,PSVGQMQG
FO413MX4IO04,1111,110.48,179.42,ONGELTQN
A10GKEWBVSG2,1353,116.84,152.13,FQOMWNGL
AT0PW8OIYRZ6,5766,412.84,528.44,FHSVDIGH
WE0AW1KDMYQ8,2186,121.7,204.94,WDXMBCNS
BTJ8IK2J1INF,187,8.54,11.27,OODWWNVF
WQH1W0OG5EWQ,3714,374.4,679.54,IORAGUSE
M462Y3J8LL5J,3872,411.49,536.58,RGMSSOZL
QX2ZZA7ZFIV5,4465,402.08,636.09,MLUBXBOB
3NAT0HE8GD08,5438,378.3,546.64,CHNSREHB
B5M0AW9HCWB1,3850,374.4,516.67,OODWWNVF
BMNVY9KVLUNH,1655,133.37,211.12,WLOIWDIT
0NMK9SMBC453,5114,388.8,731.33,RBMYXJCV
MIK4NTGT6VXZ,7082,396.75,611.39,ECEXFPQP
P79S53XNLQQO,1646,129.99,227.09,ONGELTQN
UEWGCIQXKJ1D,264,9.37,12.2,ECEXFPQP
EY5LIB9GQSOU,2676,144.6,227.31,SXJLPXWP
FKWQI20HEUE4,1115,117.64,160.81,ANCAIDAQ
FM44N0YRDYQE,6496,450.02,560.72,TOJRXIYG
8JC9BIZS1KBD,1160,142.85,268.84,AOQAITFZ
F66E2DL2IV3U,4156,440.25,746.22,MVBNIMZA
8YUCJTG0XNVU,4339,390.12,456.05,UNTJETMO
GARGN24N1P66,2516,129.16,187.67,PQECJMNZ
4DC2ILB26ZVM,2343,138.51,175.49,DENVDEQY
11WP6YP30V6X,407,53.49,72.85,OTWBEGVW
8NCLGNFG8Q3G,7132,374.4,459.01,TCOWXXCU
S8FHXY806WDQ,5469,404.76,493.0,MVBNIMZA
J27390IEHHGW,1225,101.21,176.92,MSQAOKOB
RLYPNNDSQYYH,647,30.92,50.46,KGXRQYXG
M9GIL8VP67Z5,1472,120.89,175.77,CKLULBLA
TBW1CJYIL4UF,4829,461.28,719.6,WLCEIYVC
PS2CRIAB3H9D,4786,394.09,730.64,EFZFEWBD
OS26YMPS9G8W,1763,126.65,224.17,OVIJVVMY
T4099ZGBR7YO,734,38.22,53.05,EKMACZFW
90ES0US1ZO7V,1551,114.44,172.0,VBFCBKEA
J1V5S21KS34F,6374,373.1,473.84,RGQCTLCT
5Q2J0DWCEQO7,1215,118.45,161.57,GZSGQYHN
BG6KQF6XHZ8E,2474,106.58,132.27,KJSJOKLM
NA1WM4LTMC81,4666,447.22,694.53,FOLJGBPO
1DAAY3DOS3VJ,2986,386.16,623.65,ARQXEVYF
P2QBA0KCM5VC,4598,378.3,459.63,EUTQCTSM
VXEHF5W3OD4T,2934,112.05,153.4,UGJRJPUM
ZXXC4AFAB99Y,6224,444.43,743.53,IHQDKKBV
IVPDNFX5D6HY,3387,400.75,664.04,QQDWNFSO
DZE0Q998IG1P,769,38.22,67.11,OODWWNVF
NT11YKA066G2,1751,115.23,213.18,QDHPNSCH
MMSVV91FU46R,3966,394.09,584.44,PSVGQMQG
LXPB5CWPNLDF,2300,114.44,152.78,FOLJGBPO
39UUPPT20MLB,6014,392.76,536.51,OASMAYFO
7DERZ5J9NEST,2919,132.53,228.88,CSDSYWJU
0SDME91TRRMF,238,8.54,12.4,ARQXEVYF
5APLT8IMY251,6135,426.46,661.87,WDXMBCNS
WGB31M88HH1S,6319,379.61,608.14,OTWBEGVW
G3FW11UF8LTW,4351,415.55,521.93,MSQAOKOB
I3G5BE7B4QFH,1083,37.71,61.05,WDXMBCNS
FT00ZNBSY7ZR,3500,380.92,465.48,KGXRQYXG
B7WP3A9BBHHQ,6653,396.75,444.76,VZLQFRWX
ZHKUG33NHEZD,2310,107.35,144.49,OVIJVVMY
F2Q5RTCQU6M9,799,28.63,34.64,BEOAQCUU
FEQ53L74XN9P,1798,134.22,159.05,TOJRXIYG
XVKKCRU2ROI0,2710,130.84,229.36,VZLQFRWX
YTB583I5ZNW0,2357,130.84,238.52,WDXMBCNS
AWZHQ155TJB4,3918,378.3,601.5,FOLJGBPO
DDB7RERGDQGM,5301,373.1,523.83,NXTXIDSR
QTZ0JY56RXSG,6722,390.12,679.59,OFTXWWYN
DOE2ZJXGYDDS,3921,407.45,698.78,GWLQWWGF
CUDVQRNRNN2Z,61,3.62,6.23,XTYQULIL
C3R5DNSL41SA,4904,430.58,704.0,MLUBXBOB
04GKOSWHL1XX,2932,125.82,193.26,TCOWXXCU
BZTUGO28JRE0,2984,412.84,507.79,FOLJGBPO
T8FZ3AL5TJZO,1185,120.07,223.93,XSILJQML
JKJS84W7VJHY,6536,431.95,556.35,DPCTSMVM
E1861WZQX6T1,3802,394.09,563.55,FHSVDIGH
GP1BYALZF3I5,924,36.71,61.67,OJQBDSJE
UBZ034XLHIKV,1185,122.52,168.34,UGJRJPUM
SZ766I559FCU,5878,420.99,557.39,MSQAOKOB
QNA50B43W109,3311,426.46,577.85,OJQBDSJE
JJNED6NPHSFY,6011,420.99,687.06,WTTXQKPY
40H7MJHM91D0,3475,441.64,768.01,VZLQFRWX
9K3C7V0H5YCQ,5507,382.22,481.21,HJGCFVMV
LKYS5DF7AH5Z,6164,418.27,677.6,BEOAQCUU
0PLGD8SAWCFH,6699,375.7,573.32,TAMDJCZK
2LIMZBQ1D6OH,5266,360.22,405.61,BKEXRLXH
MRO8AQXWRBOV,1932,125.82,209.24,CSDSYWJU
URZKSIXKXQJT,6837,408.79,530.61,AOQAITFZ
04AURK612J61,2741,120.07,166.06,HJGCFVMV
BTZ8Z71OKWJ3,18,0.59,0.66,AOQAITFZ
VOR54UIVC1CY,5784,404.76,767.42,CKLULBLA
4HZ53BGB4JGO,2757,115.23,175.96,KGXRQYXG
8CGB34Z3CT0L,5183,429.2,648.95,FHSVDIGH
5Y81A8LSXA31,6890,407.45,722.41,DENVDEQY
RC6JS329KUHL,5663,416.91,466.11,XFYKVPCZ
0K8KUEKHHI65,6949,350.05,601.74,UXNVMXTP
L2R9DCJ0ARAT,5685,457.04,836.38,OTWBEGVW
BDBWDDK5I0FC,3276,411.49,641.51,VZLQFRWX
PBLPRZLWGNCW,1894,100.46,149.28,BEOAQCUU
LTVLTL2FHH17,2333,104.27,170.38,WAUYQMGJ
6WAQ3CM2WG0O,5739,419.63,747.36,VZLQFRWX
Q8RXOFNVOG26,2079,118.45,163.34,DENVDEQY
28DLHYQJ8FZ5,322,9.95,12.06,RGMSSOZL
TBWR53O52C42,3833,423.72,497.87,RGQCTLCT
VH7OSDGYL71W,6138,399.41,601.11,NXTXIDSR
IOB0NLOQOEPZ,2432,135.08,247.33,SXJLPXWP
N41SB1M907G1,1317,136.79,202.45,UGJRJPUM
04RGN38B3W2Z,2874,116.84,165.21,JKLYTTYX
9QTEX6AI7LJU,6684,404.76,688.09,UNTJETMO
QW2YTUIBRLGE,5054,422.35,486.97,GATJXFAG
YKKDNP431ZSD,1415,135.93,251.88,QHMXJBCY
IUVS1XQYDXJ9,5829,355.12,665.49,GZSGQYHN
G0FPY7O6OU3L,5709,406.1,506.81,TOJRXIYG
72KYWCIX1EO8,5068,371.8,508.99,EUTQCTSM
WEBQ6KFIVVJ1,4307,325.16,431.16,VZLQFRWX
3UZEX5EBWFAJ,2011,97.45,172.68,QDHPNSCH
TZMR3GIX1GHY,5322,390.12,535.63,UGJRJPUM
5UX0EBMIQJZE,2208,123.34,216.09,FQOMWNGL
DKBW39N7IJGM,2572,124.17,218.29,OODWWNVF
5XL7C4OQWQNM,4910,361.5,496.7,JKLYTTYX
NRVAJCX96ONZ,5034,440.25,524.34,BEOAQCUU
GW1DKP3AHWRJ,1163,143.72,181.81,JKLYTTYX
AZHIX8VLIJBK,3897,398.08,641.7,UNTJETMO
WAPDGXA79Q1H,5417,383.54,480.96,EFZFEWBD
1P7UM6C2HE7J,4207,369.22,651.3,ONGELTQN
9Z0LJMIQHJAS,5752,415.55,552.68,SASERNVV
4777UKZXM6TJ,4933,390.12,583.23,PRDUSSZE
ON003HRABEOK,6853,398.08,463.76,PSMQGMBF
UL5RWU3HNUWT,2914,109.69,133.71,OTWBEGVW
BQ7ZXAR1A9X7,1208,131.68,168.55,SXJLPXWP
04HYZNQPRS78,2291,141.98,176.48,YNMMBGMH
DPNG8VZNTF2I,4748,414.2,480.06,TXCOIZJT
TX532CUR7BHC,294,11.76,20.85,VRRZLGHK
9L3R80V9HK97,7088,380.92,528.34,PSVGQMQG
ZEYDT2ZK600O,1658,95.23,147.8,SERWAZMX
CMQUIJV3UO6D,2831,123.34,198.58,OJQBDSJE
N35MR7HH23E3,3088,383.54,442.99,TAMDJCZK
U44G6JL3181F,4485,384.85,449.12,UXXZPJFF
X8IUKSLUMSSX,1497,127.48,177.71,GWLQWWGF
H5L6E9439KB3,2871,132.53,177.06,CKLULBLA
O44SUYWKOYLR,693,40.27,75.87,WAUYQMGJ
A9FCMCN5F65M,3125,383.54,454.88,WAUYQMGJ
IJ8Q82QJQQT0,6345,465.54,763.49,MLUBXBOB
WVWGGUQMS59D,1321,151.69,288.06,OTWBEGVW
0XQLDSNZLIII,3474,462.7,560.33,FHSVDIGH
OBJ0RRODCMN9,3375,383.54,642.81,PQECJMNZ
JPN91XNUQQ0N,7115,407.45,573.28,AOQAITFZ
L34GQJZH5LZE,6025,398.08,573.63,XSILJQML
5ESNFMQAFD66,2141,154.39,196.69,VRRZLGHK
DJF309YDPS7A,5038,402.08,763.95,LYBAARTG
8SMYEGVAYU5K,6925,366.64,457.2,VRRZLGHK
YPXGTVZGBUG0,5385,418.27,688.89,CSDSYWJU
ZWBZXDGA6GU9,1234,98.2,145.24,WLOIWDIT
7S9B3RJU9MM4,1040,37.71,42.95,TCOWXXCU
QI845QRGG4Q1,3141,380.92,660.13,FHSVDIGH
Y5JTQP1G3S33,241,9.66,11.51,QDHPNSCH
076T6T98SI4J,2268,138.51,195.44,GGJOIYRG
LNIWXF3319YF,1295,98.2,114.8,FQOMWNGL
5CPYNCTHXYFM,4568,464.12,526.78,UTCORDWC
ST6F5GHTUO8O,6921,384.85,607.68,ANCAIDAQ
YB3E6TGE3DWG,290,15.06,24.43,UNTJETMO
DDZ924G4X612,749,37.71,50.53,VRRZLGHK
VQ4JMCU5KLKJ,1302,109.69,176.82,GWLQWWGF
YFGNEIGKWE67,5515,382.22,480.07,CSDSYWJU
NIDYNBNNE1HQ,3790,419.63,764.99,KAAOTZPV
HGJI7A9B9L6D,1866,116.84,162.64,DPCTSMVM
R3BUYTREZ895,6601,367.93,581.7,SASERNVV
B92IBXK3KCE5,810,34.73,61.3,HJGCFVMV
AE6FBGIFXT6I,272,8.0,11.49,RBMYXJCV
0KS7IZFVYVEX,6685,355.12,648.09,LGMCZVRT
NS8XUEG5RQ86,7073,362.78,499.91,CKLULBLA
RQS4T4E28B5W,566,39.24,71.46,KJSJOKLM
IWKBQX1PEP4A,3855,441.64,527.76,CSDSYWJU
JAF4YUXSGNWA,4868,433.33,639.16,TXCOIZJT
2150KK8RMI65,6474,418.27,790.11,PQECJMNZ
V8NUF569JV8Z,6353,450.02,703.83,KAAOTZPV
EM0WKGQXHOCZ,659,39.24,71.22,XTYQULIL
3GBB56F9VSL6,314,13.37,23.77,PRDUSSZE
X236NYPBLNKL,5079,404.76,556.14,PQECJMNZ
1UBC3M0QE0JN,1143,124.17,214.69,KTVZJWHJ
P0N1DQ5LX80W,654,34.25,57.37,BKEXRLXH
IC0UPT08CXCA,5723,380.92,644.52,PQECJMNZ
Y313QB5X1ITQ,2424,158.01,290.42,LGMCZVRT
PXNSM83MAROH,3720,353.85,534.31,UTCORDWC
QG4X6AUT9OUV,5626,378.3,486.49,QWEFFAMZ
5EFWM1KN46CQ,6700,408.79,450.08,OODWWNVF
8FBFF76F5ULU,1719,105.8,140.4,ARQXEVYF
VNDBEW1IKTYG,3642,414.2,586.51,WLCEIYVC
QPEC2M3V20TD,1867,103.5,144.8,QWEFFAMZ
SY2ILTRKURHX,5962,418.27,547.52,RBMYXJCV
363C3RAM335S,4388,448.62,726.32,DENVDEQY
WI8HSH5M14ZO,1950,120.89,226.43,OFTXWWYN
NKH62EWZ0F37,6480,384.85,513.77,MLUBXBOB
SUIQXJJ9R79L,2178,128.32,165.02,CHNSREHB
XTNOK7MFEUEU,5650,445.82,756.56,CHNSREHB
W13I4B8O2JOX,748,40.79,76.32,GGJOIYRG
A09YM1Z9CUWM,4520,373.1,690.24,WLCEIYVC
KPKYPF29VGFL,6093,391.44,456.81,KTVZJWHJ
GDWZHW2Q4PV0,5370,308.19,526.39,UGJRJPUM
414DBA0HLVDK,5296,396.75,485.62,MGJSEDFG
JW2CO9QLULKP,6353,416.91,666.64,AOQAITFZ
TVH2D0U17DM0,5363,386.16,624.03,MSQAOKOB
PN9849M8GI98,4245,412.84,757.56,VZLQFRWX
RYOQ825RRFD9,1406,129.99,235.54,FHSVDIGH
X4OGN7C7P7I1,1336,120.07,180.71,OASMAYFO
PG33B4LFWARR,4013,369.22,603.67,OASMAYFO
KU72UQKC5RNR,5083,386.16,517.84,AOQAITFZ
A7Y2CCLOLYSJ,1145,131.68,225.3,SERWAZMX
N6C2G5TID1P1,379,9.09,12.24,GGJOIYRG
POKAX127KK18,5786,431.95,788.31,NQBZXFHM
569Y08HHKBAX,4886,362.78,427.72,EKMACZFW
NM5Y0ISTNOLL,6476,402.08,535.17,WDXMBCNS
TCJQNU1UV2Y5,3685,407.45,475.09,YNMMBGMH
SYJCNH4K83K7,816,32.8,38.08,OASMAYFO
9S1GF5SJ1UMF,1003,41.84,50.79,VRRZLGHK
B97PIU5CMPZT,885,35.22,50.4,PSMQGMBF
5D9CBEHL2QLA,4662,416.91,593.26,BIDYVWTH
1FRQR6P46ZBT,260,9.66,13.0,ECEXFPQP
XL3AE8IY0N00,3771,379.61,648.37,BEOAQCUU
XYE94H6I60L9,1559,132.53,218.67,UGJRJPUM
VBBD0VF82A31,4560,414.2,603.49,NQBZXFHM
LYT6HQWOB6KK,2112,129.99,246.07,WAUYQMGJ
IJ5VU21MJHOU,3270,384.85,539.94,AOQAITFZ
FUOL9Y6USIC1,1667,152.59,217.9,POFQJISY
LXZUMZ6U1NEI,6653,426.46,522.41,EFZFEWBD
J4U3JG90GTIW,2884,112.05,145.44,CHNSREHB
740IUHFFO5SF,2216,113.64,139.66,DPCTSMVM
HQM9BYSZF3V5,18,0.34,0.41,SXJLPXWP
V13BLIDJASFL,1438,110.48,157.21,WILQBIGJ
QD6KTOZ14KI0,1879,135.93,240.19,ZCZWGMYU
18D4HP8ARENI,3208,379.61,501.84,YNMMBGMH
ZDB63L4UWMG5,1780,176.66,261.63,OJQBDSJE
LXBSXXBDP77S,2587,154.39,278.98,RGQCTLCT
8XMPDKI9QX06,2991,431.95,616.82,CKLULBLA
NTO4E0BERGIX,1750,141.11,248.78,WLOIWDIT
R6Y12NUU3ZHR,2244,149.91,187.99,EFZFEWBD
IMH159B3DPDG,1635,150.8,285.46,WLCEIYVC
WVHOPPY6V29P,3528,423.72,670.33,CSSBDRWU
77XBCY4QMVQJ,1948,124.17,151.49,RBMYXJCV
YXR28VELY7IB,790,35.22,52.9,QWEFFAMZ
MKHN08SEJWPY,4028,377.0,481.43,TCOWXXCU
7I3JI8E215ME,2272,124.17,178.18,NQBZXFHM
WY6VUC55KOK4,5259,429.2,631.78,OODWWNVF
GXIFI6RN4UON,470,42.37,77.62,FHSVDIGH
I1ANC5315PDZ,1312,149.91,253.05,SXJLPXWP
JFSXOXG2T0HV,2666,112.85,188.8,ONGELTQN
P1A3VBVVOIR6,3900,371.8,543.94,KAAOTZPV
PA1XGGIEOSZL,2357,114.44,159.76,OODWWNVF
6Z50UCFYJ0NZ,1952,147.24,193.77,PXDXMORG
IBGMTE70LCR8,287,12.08,19.38,TOJRXIYG
I0I3YELVEJP1,2381,121.7,152.37,ZCZWGMYU
66B0JWB1X8K2,2968,122.52,151.19,DVTTBGWX
09XSH7HDR25A,3459,415.55,642.02,QHMXJBCY
GMEIV2QIVABB,1358,149.02,221.0,CKLULBLA
D2TBXA75GSOM,758,55.26,76.26,EFZFEWBD
G2RLD8VUNM59,2493,128.32,215.71,UTCORDWC
4PXY4OI4CN59,3218,414.2,772.48,QHMXJBCY
HBPK4RB9NU7P,912,44.51,65.16,BWZUXDTR
9PYBWWBHD040,4958,330.08,420.19,RBMYXJCV
LOR719XCW9A8,2024,108.91,188.09,PSVGQMQG
YUY4EGE1ZFH6,1193,158.01,213.0,EFZFEWBD
P1LFTJWFBQZ9,3833,416.91,576.17,SXJLPXWP
U5KYGIGZTEUG,3583,390.12,733.04,MGJSEDFG
A2TVVW4SSSFN,6412,377.0,625.07,ARQXEVYF
Q5SDG2LN5ZAA,2674,132.53,240.54,GWLQWWGF
4GIYVBVHK3RC,1576,121.7,229.4,KGXRQYXG
B5UPAXT5EKFK,1036,30.46,46.6,XFYKVPCZ
OELYOWRSXQ1A,1768,140.24,218.21,OFTXWWYN
3M4FORSTIII9,6896,392.76,620.17,OODWWNVF
9VPTXJBMPN2A,1610,123.34,165.15,EKMACZFW
R9XMLZO4O27X,5753,441.64,663.34,TAMDJCZK
CGMCTZ0LY7J8,6064,407.45,622.18,PRDUSSZE
E6GT3BSCUFHJ,7047,474.09,750.48,POFQJISY
O8OPW2GHUSX5,2917,134.22,225.22,TCOWXXCU
I48V17ISCG8Q,3271,455.63,511.22,USRMLEYN
CQB6BUEENFEM,2329,125.82,220.44,GZSGQYHN
DFG589Z13F9D,3568,440.25,708.36,WLCEIYVC
QSMOLMNLBFEF,5291,365.35,474.59,SXJLPXWP
WMIWIVBL81U1,2394,144.6,199.26,QHMXJBCY
DU2MR8MX2WPC,2732,120.89,181.34,OASMAYFO
HUBHO44RKHW8,1431,114.44,154.15,QQDWNFSO
JFA4RLL7X9GS,4434,450.02,819.49,TOJRXIYG
SSJQJKN9IX2W,5200,392.76,622.92,TXCOIZJT
CUYJFFM9KFBX,4211,384.85,512.62,PSMQGMBF
5AXZFDJERGN9,4029,423.72,593.21,GWLQWWGF
NJE5RA52G3CA,1157,119.26,194.63,PRDUSSZE
M119TXF2HQXH,3267,406.1,641.23,KGXRQYXG
1QHCOP37Q3RZ,5146,412.84,631.23,PXDXMORG
DHD9LDHDHYNT,6081,429.2,498.73,CHKWUTQZ
IPEJM78ZXZR1,229,8.26,9.69,QHMXJBCY
LVI59TU84ZUO,3385,414.2,529.35,OJQBDSJE
45G1MELCACJG,7108,454.23,644.55,MVBNIMZA
T7MSUHCED5JN,5443,378.3,513.73,RGMSSOZL
3TE9DXYL6M8H,5153,360.22,525.92,QQDWNFSO
5YB6QKU31NG2,4225,357.67,601.24,WLOIWDIT
29TAKW2X1Z0I,4567,380.92,614.8,KTVZJWHJ
CA2F5TLHTD6M,6681,423.72,785.58,PRDUSSZE
WJG0QF6L87H9,1544,129.99,176.92,PSMQGMBF
Y34QE9FOLWF4,6468,433.33,695.06,JKLYTTYX
5TZX72J7T0DJ,6954,399.41,639.46,UNTJETMO
GWP69ATQ3N16,842,46.14,65.7,QHMXJBCY
BN9XZ8EF7AH0,794,32.33,59.49,UNTJETMO
7YCO90NGZGOI,1473,146.36,183.97,POFQJISY
HLOITN93HLWD,738,45.05,49.96,RGQCTLCT
G19NF1DNPHKR,2314,124.17,208.98,OTWBEGVW
Q4WBJO0FX48Q,2554,108.91,205.4,PXDXMORG
S2E7NGDWWDBU,409,25.55,33.34,XTYQULIL
RTZK4NAJKLPR,3543,414.2,695.86,WLOIWDIT
5K19HMZ7KOZX,1793,125.82,184.33,GATJXFAG
K50I5SYM99BM,6569,378.3,586.74,WILQBIGJ
U3TX8O70I587,3658,402.08,569.35,DVTTBGWX
SV4AOKAEK6J5,4405,415.55,589.67,VBFCBKEA
2RBHG94K4SLR,347,13.04,20.32,AOQAITFZ
7V2EGIBDB1O2,4670,406.1,616.46,XFYKVPCZ
Z791NIAL5XEX,6388,373.1,583.16,KGXRQYXG
93D1032VHZLZ,3918,377.0,417.34,TXCOIZJT
MO59CCZ9LGGO,4480,448.62,537.9,ZCZWGMYU
9UGG34ND8H90,5366,423.72,647.44,BIDYVWTH
10F557JGR7E3,2931,112.05,203.71,ANCAIDAQ
L9UM6IAEWR7H,3097,501.61,724.83,PQECJMNZ
9SA1KHPVG2GR,1166,112.85,182.14,JKLYTTYX
EAVCUMS5MR1D,4254,429.2,703.03,QYHTPPOO
G24ZSTBO1JHP,6843,451.42,702.86,EKMACZFW
UHTT1L3IO73Q,1515,121.7,141.29,EUTQCTSM
7WZ34AC6C56B,3035,411.49,665.38,ONGELTQN
WSA5YQW65M21,2047,124.99,145.74,AOQAITFZ
2HYTZ9TED713,151,11.45,18.56,KHYHIZDT
8GK36D5V8AHH,2662,105.8,122.52,QDHPNSCH
87ASXI4WF7E3,3051,338.76,584.02,HJGCFVMV
OHMCYKB2BS2R,4060,438.86,486.26,LGMCZVRT
EE9BO4PBTV9Y,5387,351.32,651.35,OFTXWWYN
K1BTMSOTTDPE,4753,412.84,599.44,XSILJQML
Y5XFHYWU0KCC,4996,443.03,634.86,IORAGUSE
JLQRJ7IBDGY3,6028,400.75,618.76,OTWBEGVW
FYQWVOL28UAA,5092,371.8,426.83,ARQXEVYF
DEZZ5D4D3EKM,2968,137.65,258.64,KAAOTZPV
T70VO7B8HT1S,6779,382.22,720.48,OFTXWWYN
4HK240W1RT9W,234,11.14,13.69,PRDUSSZE
OYKF8JNGWQPU,1552,122.52,184.27,FHSVDIGH
1O0WNGXYSL01,2311,118.45,185.14,DPCTSMVM
1KEAHOQJC7OS,4876,333.79,445.61,PXDXMORG
QKJPQM9M4AW7,5014,388.8,559.48,IHQDKKBV
81146BJOG6MJ,4972,383.54,590.27,TAMDJCZK
LK5S6QSLRS7M,4735,418.27,636.61,UTCORDWC
BOTXREVQ03TJ,1083,46.14,59.89,IORAGUSE
HYY0TCE0YACQ,4777,431.95,614.66,NXTXIDSR
6NPHG3EC4IRI,87,4.01,7.52,EUTQCTSM
8VOSRHO3S417,5894,382.22,612.7,DVTTBGWX
2BJNZMG0CC4I,104,3.81,4.4,WLOIWDIT
X2XBJL1WGYRV,1986,122.52,143.96,VRRZLGHK
D1ATJCRSOE6P,2299,141.98,236.25,KTVZJWHJ
OMRXQ0XS224U,2024,142.85,207.85,KAAOTZPV
F5P0CZO1ZKXB,535,39.75,58.63,PSMQGMBF
GHMJ52TI00MZ,1333,131.68,187.12,JKLYTTYX
I4YRYXE1UM87,2376,108.13,190.74,NHKMYOFY
8ACO7GVB5HI9,6832,416.91,579.92,XTYQULIL
M4BX3XP7L03A,6843,388.8,603.42,IHQDKKBV
8KPK7EOPWYHE,1154,124.17,228.35,LYBAARTG
WP1LH9HP33UO,4837,404.76,739.5,WLCEIYVC
TSPQ7I6UI4CL,5415,443.03,768.21,MGJSEDFG
IW4XMGZRGYT4,2763,116.04,128.92,ANCAIDAQ
BNNRTM20Q55S,1294,113.64,165.23,ARQXEVYF
DYHVIMQQDGQO,5858,353.85,547.41,CHNSREHB
HVQCGKNVK6G8,1159,122.52,171.9,OFTXWWYN
Y9RKTLC3GXG3,1747,133.37,173.38,ONGELTQN
YKY8NAWP0050,6250,399.41,619.48,KAAOTZPV
1K6KABFBFRZ9,2049,138.51,209.15,PRDUSSZE
V4O9F7Y6PMOX,3716,471.23,569.25,DVTTBGWX
